brand,brand_id,ext_price,t_hour,t_minute
importocorp #5,6002005,972.84,9,9
edu packedu pack #2,3004001,971.63,17,34
amalgimporto #2,1003001,971.6,7,45
scholarunivamalg #1,9015001,971.52,17,0
amalgnameless #7,10001004,971.5,19,28
exportiimporto #2,1001001,970.38,8,39
edu packnameless #10,8004010,970.3,17,49
amalgbrand #8,7001008,970.2,17,39
amalgscholar #2,5001002,969.99,17,45
exportischolar #2,5003002,968.96,7,36
amalgscholar #2,5001002,968.76,17,43
importoscholar #1,4004002,968.3,17,52
edu packbrand #2,6014002,968.0,7,41
exportischolar #2,9006003,967.98,17,33
amalgscholar #2,5001002,967.68,17,24
edu packmaxi #10,3003001,967.48,18,4
scholarnameless #2,7015002,966.32,9,32
importoexporti #2,10016001,965.9,9,57
amalgmaxi #8,9001008,965.25,19,24
exportischolar #2,5003002,964.83,6,19
exportiedu pack #1,4003001,963.56,17,4
edu packnameless #8,7014008,963.36,18,44
scholarcorp #6,6005006,962.65,7,23
amalgimporto #2,2001002,962.64,17,55
exportiedu pack #2,4003002,962.32,18,57
edu packexporti #2,1004001,962.16,19,39
amalgmaxi #8,9001008,962.09,7,10
importoexporti #2,3002002,961.4,19,6
corpunivamalg #15,4002001,961.4,19,38
amalgexporti #1,6004008,960.64,17,9
maxiunivamalg #14,6004005,960.48,7,1
univamalgamalg #11,10010011,960.12,9,13
maxicorp #6,4003001,959.74,19,22
amalgnameless #2,4002001,959.34,9,34
exportinameless #8,7013008,958.36,9,14
univunivamalg #1,9010001,958.23,9,50
maxiunivamalg #14,10009014,957.12,19,18
importounivamalg #16,10002016,957.0,9,10
importoedu pack #2,4002002,956.88,8,51
amalgimporto #2,3002001,956.34,6,5
exportiedu pack #1,4003001,956.25,18,53
scholaramalgamalg #12,10015012,955.91,19,47
importomaxi #10,8012010,955.5,9,1
scholarunivamalg #1,5003002,955.32,7,51
amalgscholar #2,6012001,955.2,19,39
exportiedu pack #2,4003002,954.9,17,55
exportiamalg #2,1003002,954.53,9,41
exportiamalg #2,1003002,954.36,17,43
amalgexporti #2,4002001,954.0,9,0
univbrand #7,6010007,954.0,19,50
scholarcorp #8,6005008,953.12,6,46
importoscholar #2,5002002,951.66,17,28
edu packamalg #2,1004002,951.58,17,24
importoedu pack #2,4002002,951.3,17,11
amalgexporti #2,3001002,950.9,7,48
exportiimporto #1,2003001,950.88,8,31
importomaxi #10,7002009,950.49,9,0
maximaxi #2,9009002,950.4,18,5
importoscholar #2,5002002,950.16,17,36
amalgmaxi #7,10010010,950.0,18,52
exportischolar #2,2002001,949.97,19,5
edu packcorp #6,10012005,948.78,6,30
amalgmaxi #7,8009004,947.72,17,0
exportiimporto #2,2003002,947.36,8,21
exportiamalgamalg #9,10013009,947.24,19,9
amalgedu pack #2,4001002,947.1,19,3
scholarmaxi #7,9005007,946.68,18,2
importoscholar #2,5002002,945.44,6,39
amalgamalg #2,1001002,944.8,9,43
brandbrand #9,7007009,944.73,9,51
maxinameless #1,8012009,944.72,17,32
corpunivamalg #1,9016001,944.19,18,30
importounivamalg #4,9012004,943.74,17,23
univnameless #10,9011003,943.14,6,59
scholarmaxi #2,8015002,942.71,17,50
univbrand #2,6010002,941.85,9,11
exportibrand #8,6013008,941.78,17,33
brandbrand #6,7007006,941.76,9,48
importoamalg #2,1002002,941.27,19,7
edu packedu pack #2,4002001,941.16,6,15
edu packcorp #4,6004004,941.16,18,27
importoamalg #1,7007002,940.83,18,12
amalgexporti #2,3001002,940.48,17,19
importoscholar #1,5002001,939.84,19,29
amalgamalgamalg #8,6001003,939.84,8,2
scholarunivamalg #10,9015010,939.8,18,20
exportibrand #9,7003009,939.6,9,47
brandcorp #2,6007002,938.84,9,58
amalgexporti #2,3001002,938.52,8,56
amalgedu pack #2,4001002,938.49,17,42
corpmaxi #2,9006002,938.16,19,51
brandmaxi #1,2002001,938.0,7,1
amalgimporto #1,3004002,936.76,6,38
edu packscholar #1,5004001,936.54,17,56
exportiedu pack #2,4003002,936.18,8,58
amalgcorp #1,6001001,935.68,9,30
importoscholar #1,5002001,935.36,18,36
amalgamalg #1,1001001,935.17,8,10
edu packunivamalg #11,4003001,934.96,19,27
edu packcorp #2,6004002,934.15,17,51
corpunivamalg #7,9016007,933.93,19,23
corpnameless #2,7016002,933.9,9,9
edu packedu pack #1,4004001,932.75,6,26
exportischolar #2,5003002,932.59,17,34
exportibrand #4,7003004,931.05,18,35
importoscholar #2,5002002,930.75,8,28
maxibrand #10,7009010,930.75,19,55
amalgscholar #2,5001002,930.72,19,26
importoscholar #2,8009007,930.6,18,48
edu packscholar #2,9015009,930.4,18,12
namelessnameless #8,8008008,930.24,18,39
edu packunivamalg #11,4003001,930.16,19,20
amalgamalg #2,5003001,929.88,19,27
corpunivamalg #7,9016007,929.24,19,40
edu packbrand #8,4001001,929.07,9,48
namelessbrand #2,10006008,928.3,8,58
importoimporto #1,2002001,927.3,8,39
edu packscholar #2,1001001,927.21,18,43
edu packmaxi #10,8014010,926.97,17,21
importoexporti #2,3002002,926.28,19,45
exportiamalgamalg #3,8009005,926.1,19,22
amalgbrand #2,2001001,926.08,17,26
amalgexporti #1,3001001,925.74,9,37
amalgimporto #2,7005009,925.49,18,33
edu packnameless #3,5004002,924.32,17,16
importoedu pack #1,1002002,924.0,17,12
edu packmaxi #10,9004010,923.63,19,41
edu packimporto #2,2004002,923.22,9,48
amalgamalg #2,1001002,922.92,9,6
importoamalg #2,1001001,922.09,17,33
maximaxi #1,1001001,921.69,8,21
exportiimporto #1,2003001,920.25,9,32
corpbrand #5,6016005,919.63,17,9
exportibrand #6,6013006,919.05,18,43
exportiexporti #2,3003002,919.04,17,29
exportiedu pack #2,9006003,918.39,19,39
exportiexporti #2,1001001,917.51,18,21
corpnameless #4,8006004,917.28,19,54
importoscholar #2,6002007,916.94,19,46
exportiedu pack #2,4003002,916.86,17,42
maxibrand #1,7009001,916.36,17,6
scholarbrand #2,6015002,916.35,18,31
amalgamalg #1,1001001,916.08,18,35
importoamalg #1,1002001,916.0,17,31
edu packimporto #2,2004002,915.99,8,36
amalgimporto #1,2001001,915.6,19,54
corpmaxi #2,9006002,915.6,8,52
namelessbrand #2,10006008,915.56,17,55
exportischolar #2,9006003,915.24,17,5
edu packexporti #2,3004002,915.19,9,26
univunivamalg #2,9010002,914.2,18,8
scholarnameless #1,7006009,913.75,19,42
importounivamalg #7,2003001,913.4,9,33
importoimporto #2,2002002,913.38,19,14
edu packedu pack #1,4004001,913.22,7,47
amalgunivamalg #8,9011008,912.75,19,39
exportinameless #4,3003001,912.03,8,8
importoexporti #2,3002002,910.8,17,15
maxicorp #5,6009005,910.56,18,43
amalgscholar #2,5001002,908.65,17,54
importoexporti #1,9015012,908.1,19,21
edu packmaxi #4,8014004,907.52,8,42
corpnameless #6,7016006,907.24,9,46
edu packbrand #6,1002001,907.2,17,34
amalgimporto #2,2001002,906.36,18,50
scholarnameless #10,7015010,906.36,17,5
brandnameless #2,8007002,906.16,19,50
edu packedu pack #1,4004001,904.96,17,14
exportischolar #2,5003002,904.77,9,7
exportiedu pack #1,9002011,904.0,19,3
amalgscholar #1,9011012,903.76,8,56
amalgedu pack #2,4001002,903.47,17,10
scholarbrand #8,7005008,903.32,17,22
amalgexporti #2,9016003,902.99,17,40
brandunivamalg #11,10007011,902.4,19,22
univmaxi #6,8010006,902.16,19,47
scholarbrand #7,10012001,901.82,17,49
edu packamalgamalg #16,2001001,901.76,9,47
edu packedu pack #1,4004001,901.32,18,5
scholarmaxi #2,8015002,901.32,17,53
amalgnameless #8,9007009,900.5,19,40
exportiexporti #2,3003002,900.32,8,17
exportibrand #4,7003004,900.16,19,44
exportiimporto #2,6005007,899.65,17,46
exportiexporti #1,3004001,899.64,19,31
corpbrand #2,6016002,899.13,19,39
scholarmaxi #10,8015010,898.73,19,39
corpnameless #6,7016006,898.15,8,36
corpunivamalg #7,9016007,897.9,9,27
exportibrand #6,6013006,897.8,19,42
corpmaxi #8,8016008,897.76,17,45
amalgcorp #7,2003001,897.6,19,8
edu packbrand #2,6014002,897.45,19,3
importonameless #3,7012003,897.05,19,48
edu packbrand #2,6014002,896.52,8,54
exportibrand #4,7003004,896.4,19,1
maxinameless #6,8013005,896.35,7,21
edu packamalg #2,1004002,895.67,18,28
exportiimporto #2,2001001,895.4,9,41
importoamalgamalg #4,10012004,895.32,9,10
edu packedu pack #2,4004002,895.16,19,45
corpmaxi #2,8016002,895.05,19,28
scholarnameless #1,9016006,895.02,9,57
edu packnameless #7,10013016,894.42,19,50
amalgscholar #2,5001002,894.24,7,56
importomaxi #7,4001002,893.65,9,12
importoimporto #2,2002002,891.75,9,27
scholarbrand #8,7005008,891.75,17,33
importonameless #1,7007009,891.0,9,6
importoamalg #2,1002002,890.5,18,50
importoedu pack #2,4002002,890.0,7,58
scholarbrand #10,7005010,889.44,8,49
amalgamalg #2,1001002,889.43,17,11
edu packscholar #2,5004002,889.13,17,50
exportiimporto #2,2003002,888.84,18,30
amalgnameless #2,3001001,888.0,18,9
edu packimporto #1,2004001,887.95,9,44
importoamalg #2,1002002,887.6,18,45
importonameless #4,8002004,887.4,17,59
importoamalg #1,1004001,887.38,8,13
exportiedu pack #2,4003002,887.28,17,5
importoedu pack #2,4002002,887.04,18,5
amalgexporti #1,3002001,886.95,8,16
edu packnameless #7,10003007,886.48,17,39
amalgimporto #1,2001001,886.14,19,55
corpmaxi #2,9006002,885.4,17,11
amalgunivamalg #10,10001010,885.4,8,48
brandmaxi #1,3002001,883.68,8,41
importoamalg #1,1002001,880.88,17,18
edu packcorp #6,6004006,880.8,19,41
exportiamalg #2,1003002,880.44,19,16
maxinameless #8,8009008,879.65,18,16
importobrand #6,6012006,878.64,19,14
brandunivamalg #9,10007009,878.0,19,43
amalgscholar #2,5001001,877.68,18,15
amalgexporti #2,7004001,877.64,19,54
amalgimporto #2,2001002,877.02,9,33
exportinameless #10,5004001,876.8,19,36
edu packnameless #7,10003007,876.68,19,41
importoamalg #1,2001001,875.38,18,43
amalgscholar #1,3002002,874.8,19,4
maxicorp #6,6011005,874.02,19,34
edu packamalg #2,1004002,873.6,17,50
maxicorp #4,6009004,873.6,18,3
importoexporti #1,7009003,873.6,19,12
corpnameless #4,8006004,873.6,19,45
edu packbrand #2,1004001,873.18,7,55
importoamalg #1,2003001,872.03,9,51
edu packscholar #2,5004002,871.9,19,31
scholarcorp #8,6005008,871.29,19,33
scholarmaxi #8,9005008,871.0,7,49
scholarbrand #7,10012001,870.72,17,11
importoamalg #2,10012009,870.48,18,2
exportimaxi #10,9003010,870.4,18,6
maxibrand #1,7009001,870.32,19,35
scholarnameless #1,8005001,869.66,17,54
namelessmaxi #1,6003007,869.55,19,34
importoexporti #2,3002002,869.53,8,0
amalgamalg #1,1001001,869.24,9,22
corpunivamalg #8,9016008,869.05,18,28
edu packmaxi #1,8014001,868.53,8,34
exportiexporti #2,3003002,868.34,18,27
amalgscholar #1,5001001,868.02,17,2
edu packscholar #2,1004001,867.85,18,8
scholarmaxi #7,9005007,867.68,17,33
importoscholar #2,5002002,867.16,17,3
importoscholar #2,5002002,867.0,18,31
namelessbrand #8,7008008,866.78,19,26
amalgbrand #4,10016011,866.7,9,36
namelessbrand #2,10006008,866.52,18,47
amalgimporto #2,3002001,865.81,17,34
importobrand #5,7016007,865.64,9,5
exportiimporto #2,3003001,865.62,18,27
maxinameless #8,8009008,865.56,9,56
scholarmaxi #10,9005010,864.5,9,28
maxibrand #4,7009004,864.0,18,56
namelessnameless #3,1004001,863.94,6,31
edu packamalg #2,1004002,863.84,9,6
exportiexporti #1,3003001,863.66,6,58
edu packbrand #2,1004001,863.55,17,40
exportiamalg #2,1003002,863.28,17,56
importoedu pack #2,4002002,863.15,19,17
exportibrand #6,7003006,862.92,18,5
scholarunivamalg #8,10005008,862.56,9,6
exportimaxi #4,9003004,861.96,18,34
edu packscholar #2,9015009,861.93,17,38
amalgexporti #2,3001002,859.52,17,40
importoedu pack #2,4002002,859.42,18,1
amalgexporti #2,3001002,859.32,18,35
importounivamalg #8,9012008,858.5,8,57
amalgscholar #2,5001002,858.27,6,50
amalgedu pack #2,4001002,858.0,18,1
exportibrand #2,6013002,858.0,19,35
amalgunivamalg #3,8010004,857.6,17,14
exportiamalg #2,1003002,856.62,17,45
edu packimporto #1,2004001,855.4,19,16
corpcorp #7,6006007,855.36,8,48
exportischolar #1,5003001,855.26,17,49
namelesscorp #8,6008008,854.36,17,44
brandmaxi #2,9007002,854.04,8,34
edu packedu pack #1,4004001,852.93,8,37
exportiamalg #1,6002003,852.71,17,1
importoscholar #2,9014003,852.6,18,54
univbrand #2,6010002,852.3,17,37
exportibrand #6,6013006,852.24,17,0
edu packamalg #1,1004001,851.92,17,14
importomaxi #4,9002004,851.76,18,54
corpnameless #1,9012005,851.48,18,30
edu packbrand #2,1004001,851.2,19,0
brandcorp #4,6007004,851.16,7,16
importoamalg #1,1002001,851.0,18,35
importoamalgamalg #10,10011008,850.71,18,8
amalgscholar #2,8006003,850.15,19,41
importoedu pack #1,9002005,850.15,6,57
exportischolar #2,5003002,849.42,19,28
importoexporti #1,2002001,848.92,17,47
edu packexporti #2,3004002,848.64,18,40
importoamalg #1,2001001,848.4,18,8
amalgimporto #2,2001002,848.3,17,15
importoscholar #2,9014003,848.22,17,5
amalgexporti #2,7002005,847.77,18,41
edu packbrand #6,7004006,847.55,17,45
amalgexporti #2,9016003,847.55,17,54
edu packedu pack #2,4004002,847.09,19,50
importoamalg #2,1002002,847.0,19,20
amalgedu pack #1,4001001,846.93,18,58
univbrand #5,8003002,846.3,17,33
importomaxi #10,7002009,846.22,9,10
namelessbrand #6,7008006,845.75,19,45
corpmaxi #7,5002002,845.6,18,23
scholaramalgamalg #6,10015006,845.39,18,49
exportinameless #6,8003006,845.1,17,25
scholarunivamalg #8,10005008,844.94,19,54
amalgexporti #2,3001002,844.64,9,0
importoscholar #2,5002002,844.55,17,50
edu packedu pack #2,4004002,844.2,19,7
amalgscholar #2,5001002,843.98,6,43
maximaxi #1,1001001,843.78,19,18
edu packexporti #1,3004001,843.6,9,55
importounivamalg #8,9012008,843.6,9,27
importoedu pack #2,4002002,843.28,18,51
maximaxi #1,1001001,843.03,19,16
edu packnameless #10,8004010,842.8,18,29
exportischolar #2,5003002,842.77,6,45
brandbrand #6,7016005,842.72,9,31
brandcorp #8,5003001,842.7,7,31
importoimporto #2,2002002,842.14,9,25
importoscholar #2,5002002,841.62,17,5
edu packedu pack #2,3004001,841.5,9,23
scholarbrand #1,7005001,841.34,8,31
edu packmaxi #2,9004002,840.51,9,24
importobrand #6,6012006,839.96,8,30
corpunivamalg #1,9016001,839.65,9,45
amalgedu pack #2,6015003,839.16,8,28
scholarnameless #9,7015009,839.02,7,31
scholarnameless #10,8005010,838.6,9,34
amalgexporti #1,3001001,838.51,18,30
exportiexporti #2,3003002,838.04,17,48
importomaxi #1,9007012,837.9,19,45
amalgamalg #2,1001002,837.6,18,2
amalgunivamalg #1,4004001,837.42,6,19
edu packbrand #8,4001001,836.96,17,4
amalgamalg #2,1001002,836.95,9,34
edu packamalg #1,5004001,836.76,19,25
amalgedu pack #2,4001002,836.64,19,36
namelessnameless #8,8008008,836.4,19,35
exportimaxi #2,9003002,836.28,18,40
edu packedu pack #1,6002001,836.22,17,4
amalgimporto #1,2001001,835.28,17,41
importoamalg #2,1002002,835.2,19,5
exportiexporti #2,2001001,835.2,19,42
edu packmaxi #1,4001002,834.5,9,48
scholarnameless #1,7006009,834.48,17,42
namelessbrand #6,7008006,834.03,6,6
importoamalg #2,1002002,833.76,7,22
edu packbrand #8,7004008,833.68,9,11
univunivamalg #4,1003001,833.59,19,51
corpbrand #4,6016004,833.56,9,3
amalgexporti #2,5003001,833.54,8,28
corpmaxi #1,9006001,833.44,7,38
maxinameless #10,8009010,833.28,18,23
amalgexporti #1,3001001,833.04,6,42
amalgcorp #4,6015003,832.59,8,49
scholarnameless #3,7015003,831.3,17,58
importonameless #1,7007009,830.72,18,49
amalgedu pack #2,4001002,830.28,18,58
exportinameless #5,2001002,829.98,19,22
scholarbrand #5,7005005,829.8,19,1
corpamalgamalg #6,10016006,828.82,7,37
exportiimporto #1,2003001,828.8,9,26
brandcorp #2,6007002,828.72,9,33
amalgamalg #2,1001002,828.24,8,13
edu packscholar #1,3004002,827.92,8,20
corpnameless #8,8006008,827.92,18,32
exportiimporto #2,2003002,827.86,18,21
importounivamalg #7,2003001,827.56,18,54
importoamalg #1,1002001,827.13,9,52
namelessmaxi #10,9008010,827.0,17,37
exporticorp #4,6003004,826.88,8,55
amalgscholar #1,3002002,826.56,17,9
amalgamalg #2,1001002,826.22,17,51
importoedu pack #2,4002002,825.55,9,4
importoamalg #2,1002002,825.39,18,33
corpbrand #7,2001001,824.94,9,44
exportiedu pack #2,4003002,824.7,9,24
importoexporti #2,3002002,824.67,9,1
edu packedu pack #1,4004001,824.67,18,46
edu packimporto #1,2004001,824.25,9,37
importomaxi #7,4001002,823.2,7,48
importounivamalg #8,9012008,822.85,9,20
namelesscorp #8,6008008,822.64,7,15
amalgbrand #6,7001006,821.88,8,14
importoamalg #1,1002001,821.64,18,52
amalgscholar #2,5001002,821.52,6,15
importomaxi #6,4001001,821.37,18,26
exportimaxi #10,8013010,821.34,17,1
scholarmaxi #2,8015002,821.04,9,55
importoscholar #1,5002001,821.0,9,4
amalgexporti #2,3001002,820.35,18,45
amalgamalgamalg #11,10011011,820.3,9,10
amalgunivamalg #2,9011002,819.63,18,55
namelesscorp #4,6008004,819.6,8,50
importoexporti #2,3002002,819.54,9,8
exportiamalg #1,1003001,817.95,17,51
corpunivamalg #15,4002001,817.7,17,40
exportimaxi #7,9003007,817.2,7,49
amalgunivamalg #13,10001013,816.96,17,45
maxiunivamalg #7,10009007,816.3,6,16
amalgimporto #1,2001001,815.76,9,49
importoedu pack #1,5002001,815.49,6,50
importoamalg #1,1004002,815.12,18,31
exportiimporto #1,7016009,814.68,18,41
edu packmaxi #9,1003002,813.82,9,0
importobrand #4,7013007,813.75,8,20
edu packscholar #2,8015001,813.54,18,39
amalgnameless #4,3002001,813.22,9,15
corpbrand #1,8013010,813.12,18,17
amalgbrand #4,7001004,812.84,19,53
scholarunivamalg #7,9015007,812.63,19,38
edu packimporto #1,3002001,812.46,19,7
corpunivamalg #15,4002001,812.16,17,18
amalgedu pack #2,4001002,811.92,17,58
maxinameless #3,6007004,811.44,18,24
exportiexporti #2,3003002,810.92,6,40
amalgmaxi #7,7009005,810.75,17,26
amalgexporti #2,3001002,810.52,19,15
namelessunivamalg #6,10008006,810.27,9,18
scholarnameless #10,8005010,810.16,18,38
importobrand #7,1004001,809.85,18,29
importoamalg #2,1002002,809.84,18,34
brandmaxi #1,9007001,809.6,19,16
exportiamalg #2,1003002,809.4,19,3
amalgexporti #1,3004002,809.25,17,43
edu packmaxi #7,9004007,809.0,18,5
importoimporto #2,9009009,808.8,17,4
importoedu pack #1,4002001,808.34,19,13
importocorp #8,9001003,807.66,18,50
importobrand #6,6014005,807.52,9,53
maxicorp #4,6009004,807.4,9,51
importoedu pack #2,4002002,807.28,8,8
importoscholar #2,5002002,806.5,19,5
importoamalg #2,1002002,805.98,17,34
importounivamalg #2,9012002,805.35,8,50
namelesscorp #8,6008008,804.44,17,28
amalgscholar #2,8006003,804.23,17,9
edu packbrand #6,7004006,803.67,7,21
univamalgamalg #11,10010011,803.52,18,39
scholarcorp #4,10009005,803.25,8,28
edu packscholar #1,5004001,803.08,8,2
scholarcorp #7,8015006,802.8,8,31
exportiimporto #1,2003001,802.56,19,3
exportiexporti #2,3003002,802.28,8,52
importoamalg #2,10012009,800.52,7,18
edu packexporti #1,8014008,800.19,9,16
scholarnameless #3,7015003,799.92,19,27
amalgunivamalg #2,9011002,799.47,8,31
exportischolar #2,7013005,799.34,17,23
edu packedu pack #1,4004001,799.2,18,23
corpmaxi #1,9006001,799.11,18,5
importoamalgamalg #4,10012004,798.95,17,35
amalgimporto #2,2001002,798.6,19,12
amalgnameless #2,3001001,798.15,17,58
amalgcorp #7,2003001,798.05,9,7
corpcorp #6,3002001,797.21,17,22
scholarunivamalg #2,9015002,796.62,19,10
exportiimporto #2,2003002,796.59,17,35
corpcorp #4,9008003,796.14,9,33
scholaramalgamalg #17,10015017,794.88,17,31
amalgnameless #10,8001010,794.52,9,22
amalgscholar #2,5001002,794.44,18,49
importoamalg #2,5003001,794.4,19,36
exportiamalg #1,6012001,794.15,18,51
amalgnameless #2,3001001,793.8,9,36
edu packedu pack #2,4004002,793.26,17,49
amalgamalgamalg #8,6001003,792.78,9,55
scholarunivamalg #8,9015008,792.06,18,26
corpmaxi #8,8016008,791.35,8,46
scholarcorp #6,6005006,790.55,9,38
edu packamalg #1,8010001,790.5,8,59
edu packmaxi #9,1003002,790.16,8,3
exportiedu pack #1,4003001,790.02,19,47
exportinameless #8,8003008,789.84,19,20
importomaxi #4,9002004,789.54,17,45
scholarbrand #10,7005010,788.85,9,15
exportibrand #6,6013006,788.16,17,7
edu packscholar #2,9013009,787.76,17,7
edu packamalg #2,1004002,787.68,7,1
amalgimporto #2,7005009,787.68,19,1
exportiexporti #2,3003002,787.63,19,36
univnameless #10,9011003,787.32,8,40
amalgmaxi #10,9001010,787.06,9,17
exportiedu pack #1,4003001,786.6,18,5
scholarbrand #2,6015002,786.06,19,7
exportischolar #2,5003002,786.0,9,46
importoexporti #2,3002002,785.84,17,21
exportiunivamalg #17,10003017,785.84,17,39
amalgamalg #2,1001002,785.7,18,37
maxibrand #1,7009001,785.16,8,38
univunivamalg #1,9010001,784.98,18,48
edu packbrand #2,6014002,784.68,7,53
edu packbrand #10,7004010,784.6,9,9
edu packimporto #1,2004001,784.2,17,7
amalgamalg #2,1001002,784.14,18,40
scholarmaxi #8,9005008,783.9,8,38
edu packimporto #1,3002001,782.98,19,26
importounivamalg #10,4003001,782.81,18,18
amalgunivamalg #2,9011002,782.08,17,25
univbrand #7,6010007,781.48,19,54
edu packamalg #2,1004002,781.32,9,11
scholarnameless #8,7015008,781.32,8,24
importoscholar #1,7008009,779.63,9,54
importoamalgamalg #6,10012006,779.22,7,4
importoimporto #2,2002002,778.8,9,14
amalgnameless #5,2003002,778.8,18,33
amalgcorp #7,2003001,778.7,18,46
importoamalg #2,1001001,778.68,9,15
exportiamalg #2,1003002,778.35,18,4
importoamalg #2,1002002,778.24,7,26
corpamalgamalg #12,3003001,778.24,9,3
namelessnameless #10,3002001,778.12,18,19
maxibrand #1,7009001,778.05,19,30
importoexporti #2,3002002,777.75,18,15
edu packbrand #7,6014007,777.6,7,59
corpbrand #3,4001002,777.48,17,18
maxicorp #6,6011005,776.53,8,23
edu packscholar #2,5004002,776.33,17,15
importoamalg #2,8013007,775.98,19,43
exportiexporti #2,2001001,775.5,18,57
exportiimporto #1,2003001,775.0,19,15
edu packamalg #1,8005002,774.81,9,42
importoexporti #2,3002002,774.8,19,43
amalgimporto #2,2001002,774.0,9,7
edu packbrand #2,6014002,773.49,18,56
edu packimporto #1,2004001,773.3,8,8
namelessunivamalg #6,10008006,773.01,17,3
edu packscholar #2,5004002,772.8,18,22
importoedu pack #1,9002005,772.62,18,19
importoedu pack #1,9002005,772.54,9,40
univbrand #5,8003002,772.52,9,0
amalgcorp #8,6001008,771.69,17,24
importonameless #3,8002003,771.42,18,29
importoimporto #2,2002002,770.96,7,25
edu packbrand #8,7004008,770.7,18,36
importounivamalg #15,10002015,770.56,8,30
importounivamalg #10,4003001,770.22,17,48
edu packimporto #1,2004001,770.04,9,27
scholarnameless #2,5004001,769.97,9,47
maxibrand #6,7009006,769.52,17,59
scholarnameless #1,9016006,769.08,19,49
exportiexporti #2,3003002,768.24,19,44
corpmaxi #8,4002001,767.76,19,32
corpunivamalg #15,4002001,767.4,19,26
amalgunivamalg #7,8014009,766.7,18,32
importoamalg #2,5003001,766.44,8,10
edu packscholar #1,3004002,765.6,19,17
corpnameless #6,6002007,765.45,18,18
importoexporti #2,1004001,765.34,19,48
importoexporti #2,3001001,764.51,18,17
importobrand #5,7016007,764.4,9,39
scholarcorp #6,6005006,764.15,17,24
corpunivamalg #8,9016008,763.8,19,39
amalgmaxi #3,7016001,763.62,8,46
amalgexporti #1,6004008,763.56,17,3
exportiedu pack #2,4003002,763.34,19,48
exportiedu pack #2,3001001,763.2,18,47
importomaxi #6,4001001,763.2,17,32
maxicorp #6,4003001,762.52,7,11
scholarmaxi #7,10012016,762.32,19,9
amalgscholar #2,5001002,762.0,9,36
exportiedu pack #2,3001001,761.8,18,19
edu packamalg #2,1004002,761.78,19,58
univunivamalg #4,1003001,761.76,9,7
univamalgamalg #12,9014006,761.67,18,59
edu packimporto #1,2004001,761.12,18,2
scholarunivamalg #2,9015002,760.62,8,10
scholarunivamalg #2,9015002,760.32,18,28
edu packimporto #2,2004002,759.6,18,7
amalgbrand #6,7001006,759.44,8,55
exportiamalg #1,1003001,759.36,9,14
exportiedu pack #2,4003002,759.22,9,41
edu packunivamalg #11,4003001,758.54,17,55
edu packimporto #2,2004002,758.4,6,24
edu packbrand #8,7004008,758.4,6,31
exportibrand #9,7003009,758.31,17,58
scholarmaxi #2,8015002,757.25,19,7
scholarcorp #7,8015006,756.96,8,9
namelessnameless #10,3002001,756.8,9,33
amalgexporti #1,7012005,756.39,9,22
brandbrand #6,7016005,756.36,18,17
exportiimporto #2,3002001,756.04,17,27
corpbrand #2,6016002,755.82,19,31
corpnameless #6,5001001,755.65,17,11
corpnameless #4,8006004,755.58,9,14
maximaxi #1,9009001,755.37,18,24
importoamalg #1,1004002,755.2,8,55
amalgcorp #7,2001002,755.04,18,9
corpbrand #4,6016004,754.06,17,37
amalgamalg #2,1001002,753.92,19,59
maxiunivamalg #17,10009017,752.7,18,55
amalgamalg #1,3003002,751.74,17,12
edu packscholar #1,6015003,751.56,6,11
edu packunivamalg #11,4003001,751.54,19,12
importocorp #5,6002005,751.5,18,17
amalgedu pack #1,4001001,751.41,19,27
exportiexporti #2,3003002,751.01,18,22
edu packscholar #2,1004001,750.52,8,52
scholaramalgamalg #6,10015006,750.42,17,14
exportiimporto #2,2003002,750.06,17,40
importoscholar #2,5002002,749.84,6,21
exportiexporti #2,1001001,749.8,18,2
importoamalg #1,3003002,749.76,7,39
scholarcorp #6,8009005,749.7,17,28
exportiexporti #2,3003002,747.75,9,21
exportinameless #10,8003010,747.12,8,52
importoedu pack #1,9002005,747.11,9,14
importobrand #1,7002001,747.04,18,21
corpunivamalg #7,9016007,746.7,19,32
importoexporti #1,2001002,746.28,17,0
scholarcorp #4,10009005,744.66,17,41
amalgedu pack #2,4001002,744.51,18,11
importomaxi #8,6007001,744.12,19,31
brandcorp #2,6007002,743.59,6,45
edu packbrand #8,6014008,743.54,8,44
corpbrand #3,6016003,743.1,17,40
maxinameless #3,6007004,742.9,19,6
brandunivamalg #9,10007009,742.6,19,29
importonameless #4,8002004,741.69,17,1
exportiimporto #2,2003002,741.68,19,19
brandbrand #6,7016005,741.6,8,38
exportibrand #9,7003009,740.66,18,55
exportiexporti #2,3003002,740.4,9,20
scholarbrand #8,7005008,739.68,18,45
corpunivamalg #7,6009002,739.6,17,9
corpmaxi #5,8016005,739.53,18,17
exportiedu pack #2,4003002,738.75,8,20
amalgamalg #1,1001001,738.72,17,3
amalgimporto #1,2001001,738.72,9,27
importobrand #5,10004005,738.4,19,52
brandcorp #8,6007008,738.17,18,7
importonameless #3,8002003,737.52,19,44
exportischolar #2,8007005,737.52,18,13
scholarcorp #8,6005008,736.96,9,26
amalgmaxi #3,7016001,736.96,17,34
edu packunivamalg #11,4003001,736.0,19,0
amalgimporto #2,2001002,735.44,6,54
edu packbrand #2,6014002,735.3,18,35
importounivamalg #2,9012002,734.16,7,17
