brand,brand_id,ext_price,t_hour,t_minute
corpmaxi #5,8016005,1781.82,9,29
exportiimporto #1,7016009,1781.81,18,3
amalgcorp #4,6015003,1781.76,6,39
corpbrand #5,6016005,1781.67,18,30
scholarbrand #8,7005008,1781.64,8,30
maxinameless #9,8009009,1781.64,19,26
edu packscholar #2,9013009,1781.64,18,28
scholarnameless #2,10015015,1781.55,8,10
importoscholar #2,10013007,1781.52,19,9
namelessbrand #6,7008006,1781.12,9,38
scholarnameless #6,8005006,1781.01,18,38
amalgimporto #2,3001001,1780.92,17,17
exportimaxi #10,9003010,1780.92,9,22
edu packamalg #1,8005002,1780.9,6,36
corpamalgamalg #12,3003001,1780.8,17,33
amalgscholar #2,5004001,1780.8,7,16
maxiunivamalg #7,10009007,1780.38,9,26
maximaxi #1,9009001,1780.24,18,30
edu packimporto #2,7002005,1780.2,9,31
exportiedu pack #2,9012009,1780.2,8,15
namelessmaxi #1,6003007,1780.1,9,34
importoamalg #2,8013007,1780.07,18,16
corpbrand #10,1001001,1779.84,17,14
brandnameless #9,6013005,1779.68,9,1
amalgamalg #2,1001002,1779.6,8,20
amalgunivamalg #10,9011010,1779.57,17,23
corpmaxi #1,9006001,1779.54,18,1
exportimaxi #1,6005007,1779.42,8,51
importoedu pack #2,9008009,1779.4,19,34
corpbrand #1,10009016,1779.36,8,40
exportiimporto #2,1004001,1779.25,18,20
amalgbrand #5,7001005,1779.21,18,56
exportinameless #1,2004001,1779.12,17,3
importonameless #4,7012004,1779.09,6,2
namelessnameless #2,8008002,1778.86,8,8
exportiamalg #2,10007011,1778.8,9,20
univmaxi #5,1003001,1778.78,17,8
maxinameless #1,8012009,1778.69,18,25
corpcorp #8,6006008,1778.54,17,20
univnameless #4,7010004,1778.4,19,44
amalgexporti #2,9016003,1778.4,8,29
exportiunivamalg #17,10003017,1778.4,9,42
importobrand #7,1004001,1778.22,18,16
exportibrand #8,7003008,1777.93,19,5
scholarcorp #8,6005008,1777.64,8,54
importobrand #10,7002010,1777.62,19,6
edu packexporti #2,3004002,1777.32,18,11
namelessbrand #10,7008010,1777.26,18,38
importoamalg #2,5003001,1777.23,18,7
importoedu pack #1,4002001,1777.1,8,54
amalgamalgamalg #15,2002001,1777.08,7,35
amalgnameless #8,7006007,1776.84,8,47
brandmaxi #10,9007010,1776.84,18,13
exportiamalg #1,6002003,1776.67,17,54
corpbrand #4,6016004,1776.64,8,26
brandcorp #4,6007004,1776.53,19,30
brandmaxi #1,3001002,1776.48,18,57
amalgexporti #1,3001001,1776.23,17,25
importomaxi #6,4001001,1776.09,9,42
edu packexporti #2,3004002,1776.06,7,14
edu packmaxi #2,9004002,1776.02,18,58
importocorp #5,6002005,1776.0,8,10
amalgimporto #2,2001002,1775.97,9,21
edu packamalgamalg #11,7007003,1775.74,9,32
univunivamalg #10,6014001,1775.63,18,19
univbrand #8,4002001,1775.55,18,46
univnameless #2,7010002,1775.52,8,27
importonameless #9,10002009,1775.52,8,47
exportiexporti #1,4004001,1775.47,17,0
exportiamalg #1,1003001,1775.43,9,40
edu packedu pack #2,1003001,1775.34,18,24
exportiedu pack #1,1004001,1775.32,17,5
exportiedu pack #2,4003002,1775.13,7,8
importoimporto #2,2002002,1775.01,19,36
exportibrand #8,6013008,1774.8,9,35
edu packnameless #4,7014004,1774.8,17,22
importoscholar #2,10013007,1774.8,18,31
amalgscholar #2,5001002,1774.58,7,59
exportiedu pack #2,9006003,1774.44,18,42
amalgedu pack #2,6006007,1774.35,8,51
corpnameless #2,8006002,1774.12,19,34
exportiunivamalg #6,10003006,1773.93,9,18
edu packcorp #8,6004008,1773.8,17,30
importoamalg #2,10009001,1773.8,17,50
importoedu pack #1,4002001,1773.76,8,4
corpamalgamalg #12,3003001,1773.54,19,34
edu packedu pack #1,4004001,1773.51,9,7
maxicorp #4,6009004,1773.38,17,47
exportinameless #8,8003008,1773.35,9,12
importounivamalg #1,10002001,1773.32,17,30
amalgcorp #7,2003001,1773.31,19,35
amalgnameless #3,7011003,1773.3,18,20
importomaxi #4,9002004,1773.3,19,22
edu packunivamalg #4,9014004,1773.25,19,0
amalgimporto #1,8006003,1773.2,18,58
namelessnameless #8,8008008,1773.2,8,57
maximaxi #4,8003003,1773.12,8,32
brandnameless #9,6013005,1772.89,9,8
scholarnameless #5,1001002,1772.82,9,17
edu packmaxi #4,8014004,1772.82,17,39
exportiamalg #1,6002003,1772.8,19,27
importoexporti #1,3002001,1772.55,19,35
exportiedu pack #2,6012003,1772.55,19,0
edu packscholar #2,1004001,1772.32,7,52
namelessmaxi #7,9008007,1772.32,17,10
edu packamalg #1,1002001,1772.16,9,14
maxicorp #6,6011005,1772.13,9,25
edu packexporti #2,3004002,1772.0,17,17
exportiedu pack #2,9012009,1771.98,17,52
corpmaxi #1,7008004,1771.92,9,12
importoexporti #2,10012004,1771.9,19,0
importoexporti #1,3002001,1771.84,17,1
amalgunivamalg #3,8010004,1771.8,7,50
univnameless #5,7010005,1771.65,9,57
corpunivamalg #12,5002001,1771.56,8,22
edu packamalg #1,7016009,1771.47,19,58
amalgamalgamalg #11,5001001,1771.44,19,8
edu packscholar #2,5004002,1771.35,8,56
edu packcorp #7,6004007,1771.03,6,7
maximaxi #1,9009001,1771.03,7,5
amalgimporto #1,2004001,1771.0,19,28
exportiimporto #1,9015005,1771.0,18,44
scholarnameless #1,9016006,1771.0,19,49
edu packscholar #1,3004002,1770.72,18,14
exportiexporti #2,1001001,1770.54,9,10
amalgmaxi #2,9001002,1770.3,9,30
scholarunivamalg #15,8004007,1770.21,9,54
maxinameless #4,8009004,1770.0,17,40
univamalgamalg #15,1003001,1769.88,8,7
importounivamalg #1,8010007,1769.82,8,15
univnameless #4,7010004,1769.63,17,23
exportimaxi #2,8013002,1769.6,19,2
scholaramalgamalg #12,10015012,1769.6,18,54
exportiexporti #2,2001001,1769.43,9,7
corpmaxi #1,9006001,1769.25,18,24
brandbrand #4,3004001,1769.08,9,22
amalgexporti #2,7015009,1769.04,18,13
amalgexporti #2,9011009,1769.0,17,57
corpmaxi #7,6005006,1768.86,19,37
exportiexporti #2,3003002,1768.8,8,14
importoimporto #2,8008007,1768.79,18,22
namelessbrand #4,7008004,1768.74,19,50
exportibrand #9,7003009,1768.71,19,42
amalgedu pack #2,3002001,1768.23,18,52
corpbrand #10,7006010,1768.2,19,40
exportischolar #1,1001001,1768.13,17,28
amalgedu pack #1,4001001,1768.0,18,48
amalgedu pack #2,4001002,1767.84,6,25
namelessbrand #10,7008010,1767.84,18,43
exportibrand #5,6013005,1767.76,19,51
corpbrand #8,6016008,1767.7,18,42
scholarmaxi #10,8015010,1767.62,19,58
exportiamalgamalg #1,8002005,1767.6,8,53
univmaxi #7,8010007,1767.5,19,24
amalgnameless #8,7006007,1767.48,17,21
scholaramalgamalg #17,10015017,1767.38,9,3
scholarmaxi #7,9005007,1767.32,9,6
exportimaxi #2,8013002,1767.19,9,3
exportiunivamalg #8,9013008,1767.19,17,26
edu packamalg #2,1004002,1767.15,8,34
exportinameless #5,6016008,1767.1,18,12
scholarunivamalg #14,10012013,1767.08,17,32
edu packcorp #7,6004007,1767.06,6,32
scholarnameless #2,8005002,1767.0,8,41
exportiamalg #2,8009007,1767.0,18,44
namelessnameless #8,8008008,1766.97,18,14
importomaxi #10,9002010,1766.97,17,30
importoedu pack #1,7011009,1766.64,9,49
edu packmaxi #10,3004001,1766.4,8,53
exportiexporti #2,7011009,1766.38,18,22
univmaxi #9,8010009,1766.37,17,44
univmaxi #7,8010007,1766.28,17,9
exportimaxi #10,8013010,1766.16,18,49
scholarnameless #7,8015005,1766.1,17,18
exportibrand #5,8016009,1766.1,18,30
corpunivamalg #7,9016007,1766.1,19,25
edu packmaxi #1,5001002,1766.05,18,20
namelessmaxi #4,9008004,1766.0,17,29
scholarnameless #2,10015015,1766.0,9,59
edu packmaxi #10,3003001,1765.96,8,29
amalgexporti #2,3001002,1765.79,18,4
exportiimporto #1,2003001,1765.45,18,10
importounivamalg #7,9012007,1765.44,17,14
brandbrand #2,7007002,1765.29,18,47
univunivamalg #10,6014001,1765.25,18,49
edu packamalg #1,2003002,1765.17,18,45
importoexporti #2,1004001,1765.15,9,13
scholarunivamalg #5,10005005,1765.0,17,33
amalgamalgamalg #15,10011015,1765.0,19,54
scholarnameless #9,7015009,1764.98,17,11
importounivamalg #10,9007009,1764.94,18,32
importoscholar #1,5002001,1764.91,17,18
amalgexporti #2,4002001,1764.87,17,37
importonameless #2,7012002,1764.86,9,10
maxicorp #4,6009004,1764.85,19,8
importomaxi #10,2004001,1764.72,9,28
brandbrand #9,7007009,1764.6,17,59
amalgunivamalg #7,9011007,1764.56,17,7
namelessbrand #2,7008002,1764.36,19,34
exportiedu pack #2,9005009,1764.36,18,50
edu packmaxi #2,9004002,1764.18,17,37
importoscholar #2,5002002,1764.15,6,57
importoexporti #2,10016001,1764.0,18,58
exportiimporto #2,9007009,1763.76,18,37
brandbrand #10,7007010,1763.7,19,17
maxibrand #4,7009004,1763.68,17,51
scholarunivamalg #5,10005005,1763.51,7,39
edu packbrand #6,7004006,1763.3,7,28
scholarbrand #1,7005001,1763.3,8,49
exportischolar #1,5004001,1763.2,7,18
amalgmaxi #7,8009004,1763.19,17,21
namelessmaxi #10,9008010,1763.06,17,6
edu packamalg #1,7016009,1762.91,9,39
corpbrand #1,7006001,1762.86,9,37
namelessbrand #2,10006008,1762.74,9,27
importounivamalg #2,9012002,1762.58,18,41
edu packexporti #1,3004001,1762.41,18,3
amalgcorp #2,6001002,1762.41,8,47
importoexporti #2,3002002,1762.3,7,56
edu packnameless #1,7014001,1762.22,17,6
exportibrand #10,7003010,1762.2,18,3
importoexporti #2,7005001,1762.2,17,9
namelesscorp #7,6008007,1762.15,18,25
exportibrand #5,8016009,1762.14,18,18
exportiamalg #2,1003002,1762.04,6,12
edu packbrand #2,6014002,1761.92,17,49
importomaxi #2,9002002,1761.75,6,10
importoscholar #1,10010003,1761.75,17,24
importoimporto #2,10010001,1761.56,8,58
corpnameless #4,8006004,1761.3,17,22
corpmaxi #5,8016005,1761.3,19,27
importoedu pack #2,4003001,1761.2,19,38
scholarunivamalg #1,9015001,1761.18,19,27
corpunivamalg #4,8006003,1761.17,17,37
exportibrand #8,3004001,1761.0,17,51
scholarbrand #10,7005010,1760.92,17,6
corpnameless #6,3004001,1760.88,9,52
exportibrand #7,3001001,1760.85,18,41
edu packmaxi #2,9004002,1760.7,7,20
exportiimporto #2,2003002,1760.64,7,43
univmaxi #9,8010009,1760.64,18,19
brandunivamalg #17,10007017,1760.57,9,19
exportiamalg #2,8010009,1760.42,17,9
importocorp #4,6002004,1760.4,18,25
amalgedu pack #1,8007006,1760.4,17,22
amalgunivamalg #17,10001017,1760.12,9,25
exportibrand #6,7003006,1760.08,17,5
scholarunivamalg #1,9015001,1760.0,18,57
amalgmaxi #8,9001008,1759.99,8,1
importounivamalg #5,10002005,1759.97,17,33
namelesscorp #7,6008007,1759.94,17,4
amalgexporti #1,8001004,1759.87,18,43
importobrand #9,6016006,1759.8,8,9
brandbrand #6,7016005,1759.75,17,58
corpnameless #6,8007005,1759.56,19,57
amalgmaxi #7,2003001,1759.4,6,39
edu packamalg #2,5004001,1759.33,18,10
amalgimporto #1,8006003,1759.32,8,44
scholarcorp #7,6005007,1759.24,18,52
amalgimporto #2,3002001,1759.2,19,13
brandmaxi #1,3001002,1759.16,18,56
importonameless #1,7007009,1759.04,18,16
edu packexporti #1,3004001,1759.02,19,59
maximaxi #2,9009002,1758.96,8,49
amalgamalg #2,1001002,1758.92,18,43
maxibrand #1,2004002,1758.81,19,41
edu packscholar #1,5002002,1758.78,19,49
corpcorp #8,6006008,1758.72,8,36
importounivamalg #8,9012008,1758.54,8,44
importocorp #8,6002008,1758.5,8,0
edu packmaxi #4,8014004,1758.25,17,5
edu packimporto #1,2002002,1758.24,6,32
edu packexporti #1,3004001,1758.24,18,31
amalgamalg #1,5001002,1758.12,19,54
importounivamalg #2,9012002,1758.12,8,27
scholarbrand #2,6015002,1758.08,7,40
edu packamalg #2,10001014,1757.97,8,49
corpbrand #7,2001001,1757.88,19,38
amalgunivamalg #2,9011002,1757.7,9,24
scholarbrand #8,6015008,1757.67,9,37
corpbrand #3,6016003,1757.61,7,45
brandunivamalg #15,10007015,1757.61,17,13
namelessmaxi #10,9008010,1757.5,9,43
brandbrand #4,4003001,1757.16,6,2
univbrand #1,,1757.14,9,8
univbrand #8,6010008,1757.0,18,25
exportiimporto #2,7009003,1756.95,8,54
amalgunivamalg #16,10001016,1756.9,19,20
edu packamalg #2,4001001,1756.81,17,42
corpbrand #3,6016003,1756.8,18,27
scholarbrand #8,6015008,1756.67,7,20
importoamalg #2,1002002,1756.62,7,20
importoedu pack #2,4003001,1756.59,17,20
univbrand #5,8003002,1756.51,18,37
exportiamalg #1,4003001,1756.44,8,32
importoscholar #2,5002002,1756.38,6,53
exportibrand #8,3004001,1756.3,18,44
edu packnameless #10,8004010,1756.26,17,24
importounivamalg #16,10002016,1756.24,19,19
edu packmaxi #7,9004007,1756.12,9,3
importoscholar #2,5002002,1756.03,6,2
corpunivamalg #2,9016002,1756.0,8,22
edu packamalg #2,7016005,1755.98,18,21
edu packmaxi #10,2003001,1755.84,17,11
amalgamalg #1,1001001,1755.82,18,38
scholarunivamalg #1,9015001,1755.69,7,55
exportiunivamalg #7,4002001,1755.67,9,54
maxinameless #4,8009004,1755.65,18,57
scholarunivamalg #7,9015007,1755.6,8,1
importounivamalg #16,10002016,1755.6,19,13
scholarmaxi #10,8015010,1755.52,17,32
edu packunivamalg #4,9014004,1755.52,9,18
edu packunivamalg #5,10004005,1755.36,17,18
exportimaxi #1,8013001,1755.28,18,31
amalgscholar #2,5001002,1755.09,8,18
importonameless #3,7012003,1755.08,8,8
exportimaxi #8,9003008,1754.97,8,47
amalgimporto #2,2001002,1754.85,17,3
univunivamalg #4,1003001,1754.66,9,53
amalgnameless #6,4004001,1754.5,9,19
edu packedu pack #2,4002001,1754.48,9,57
univunivamalg #10,3001001,1754.46,7,4
exportiamalgamalg #1,10013001,1754.34,17,44
edu packexporti #2,2002001,1754.22,19,25
exportischolar #1,5004001,1754.0,19,27
maxiunivamalg #14,10009014,1754.0,9,52
amalgedu pack #2,7011005,1753.95,18,40
scholarnameless #10,8005010,1753.92,18,22
amalgimporto #1,8015010,1753.92,17,26
scholaramalgamalg #6,10015006,1753.92,17,35
namelesscorp #4,6008004,1753.7,17,14
importoedu pack #1,7011009,1753.65,9,2
corpunivamalg #9,9001009,1753.5,17,20
brandmaxi #1,2002001,1753.4,18,6
edu packcorp #5,8015005,1753.38,17,10
edu packexporti #1,4004001,1753.36,18,59
edu packexporti #1,6005007,1753.32,9,5
amalgexporti #1,3001001,1753.2,17,1
amalgunivamalg #2,1002001,1752.6,17,33
edu packbrand #2,6014002,1752.47,18,30
edu packnameless #4,7014004,1752.4,8,1
scholarnameless #2,10015015,1752.4,17,49
scholarunivamalg #15,10005015,1752.36,19,24
exportiamalg #1,4003001,1752.3,18,47
importoamalg #1,5002001,1752.3,6,33
amalgexporti #1,3004002,1752.27,7,3
amalgnameless #8,8001008,1752.18,17,52
scholarunivamalg #10,10005010,1752.1,17,29
edu packnameless #1,7014001,1751.82,17,0
corpunivamalg #13,10006013,1751.82,17,32
edu packscholar #1,5001002,1751.76,17,9
exporticorp #6,8009007,1751.76,17,50
edu packedu pack #1,1002001,1751.75,19,47
exportischolar #2,7013005,1751.7,18,57
exportiunivamalg #1,9013001,1751.68,18,54
amalgscholar #2,5001001,1751.54,17,58
importoexporti #2,10012004,1751.42,7,13
exportinameless #8,7013008,1751.4,17,16
edu packamalgamalg #1,10014001,1751.4,19,44
maxibrand #10,7009010,1751.34,17,9
amalgmaxi #7,8011007,1751.31,7,21
edu packbrand #8,6002003,1751.22,17,16
scholarnameless #10,7015010,1751.05,9,0
univamalgamalg #6,3003001,1751.04,19,24
edu packnameless #4,7014004,1750.94,17,4
exportiedu pack #2,9006003,1750.65,8,1
exportinameless #4,3003001,1750.56,19,12
amalgnameless #10,8001010,1750.56,17,25
amalgbrand #4,6011004,1750.5,17,9
namelesscorp #2,6008002,1750.1,8,10
namelessbrand #4,7008004,1750.0,18,0
amalgexporti #2,7009009,1749.93,9,25
edu packscholar #2,1003001,1749.88,9,25
edu packedu pack #1,4004001,1749.64,7,33
edu packexporti #1,8003004,1749.6,9,36
importoamalg #2,1002002,1749.44,8,47
brandcorp #7,8011005,1749.37,18,43
edu packmaxi #3,8014003,1749.28,9,10
importoamalg #1,1002001,1749.15,17,47
brandbrand #4,3004001,1749.14,8,54
amalgimporto #2,5004001,1749.0,19,18
corpbrand #4,6016004,1748.99,18,55
amalgexporti #1,1002002,1748.88,18,36
amalgnameless #3,8001003,1748.78,19,38
corpnameless #4,7016004,1748.7,19,30
univamalgamalg #7,10010007,1748.5,18,50
corpmaxi #7,5002002,1748.45,17,24
edu packbrand #10,7004010,1748.4,18,41
exportiamalg #2,2002001,1748.35,17,6
exportiedu pack #1,9002011,1748.28,18,5
amalgunivamalg #15,3003001,1748.24,17,46
importoscholar #2,10013007,1748.24,19,14
corpunivamalg #7,9016007,1748.17,9,3
exportiexporti #2,1003001,1748.04,17,30
edu packnameless #6,7014006,1747.83,17,16
exportiamalg #1,1003001,1747.81,9,30
amalgamalg #1,2001001,1747.77,9,14
scholarbrand #2,6015002,1747.62,17,10
amalgimporto #1,2004001,1747.59,7,55
importoamalg #2,10012009,1747.59,8,29
importoamalgamalg #5,2001001,1747.54,9,20
importoimporto #2,2002002,1747.31,18,42
edu packbrand #2,6014002,1747.08,17,25
exportischolar #1,5003001,1746.92,17,13
importoexporti #2,7011005,1746.68,9,37
corpbrand #2,6016002,1746.64,19,16
univbrand #7,6007006,1746.6,9,4
importonameless #4,8002004,1746.6,17,22
importoamalg #2,5001001,1746.52,18,53
edu packamalgamalg #13,10014013,1746.42,9,42
importobrand #1,6012001,1746.4,19,12
corpunivamalg #15,4002001,1746.36,19,23
importobrand #1,6012001,1746.24,18,2
exportinameless #4,8003004,1746.23,19,54
importoscholar #1,4004002,1746.21,17,58
importobrand #1,6012001,1746.14,19,27
amalgimporto #1,6004006,1746.1,8,36
exportimaxi #10,8013010,1746.09,17,49
corpmaxi #2,8016002,1745.92,18,16
maxibrand #10,7009010,1745.72,18,5
scholarnameless #9,7015009,1745.52,19,7
edu packexporti #1,3003002,1745.38,18,14
maxicorp #6,6011005,1745.25,18,55
amalgimporto #1,2001001,1745.22,17,16
importoimporto #1,9016011,1745.22,19,34
corpnameless #2,7016002,1745.01,19,11
corpnameless #6,7016006,1744.96,9,28
corpunivamalg #12,7001009,1744.86,17,56
exportischolar #2,9006003,1744.86,8,54
corpnameless #6,5001001,1744.82,19,29
amalgunivamalg #16,10001016,1744.82,17,1
amalgscholar #2,6012001,1744.78,17,2
amalgamalgamalg #11,10011011,1744.77,9,25
amalgexporti #2,5003001,1744.66,9,8
exportibrand #8,6013008,1744.41,9,28
exportinameless #1,2004001,1744.4,19,2
univbrand #4,6010004,1744.32,19,27
importoscholar #1,5002001,1744.2,19,25
exportimaxi #2,9003002,1744.16,19,32
scholarbrand #7,7005007,1743.84,18,54
scholarbrand #6,6015006,1743.77,7,30
exportiedu pack #1,9010011,1743.44,9,10
corpbrand #4,6016004,1743.37,17,14
edu packimporto #2,1004001,1743.35,9,37
edu packamalgamalg #11,7007003,1743.35,18,51
importomaxi #10,2004001,1743.28,18,56
importoamalg #1,1004002,1743.25,9,53
amalgexporti #1,10001005,1743.18,18,8
edu packimporto #2,2004002,1743.08,18,16
exportiamalg #2,2002001,1743.0,17,49
maxibrand #9,7009009,1742.94,19,44
scholarbrand #7,7005007,1742.86,8,2
amalgedu pack #2,6006007,1742.65,18,33
importoedu pack #2,5001001,1742.58,18,7
amalgunivamalg #2,10001002,1742.52,19,51
amalgimporto #1,2001001,1742.44,8,11
importocorp #2,8011009,1742.4,9,58
amalgmaxi #7,9001007,1742.4,6,38
univunivamalg #4,1003001,1742.09,9,18
scholarunivamalg #7,3002001,1742.0,8,28
scholarbrand #3,7005007,1741.96,17,45
brandmaxi #8,9007008,1741.82,9,40
amalgimporto #2,3002001,1741.78,6,50
importonameless #3,8002003,1741.77,6,38
amalgmaxi #8,9001008,1741.56,9,48
edu packimporto #1,3001002,1741.5,8,9
edu packbrand #2,6014002,1741.35,18,14
scholarunivamalg #1,9015001,1741.22,18,45
amalgnameless #7,10012011,1741.22,17,50
edu packmaxi #10,3004001,1741.2,17,36
importoamalg #2,5003001,1741.2,19,7
importoamalgamalg #9,10012009,1741.04,19,53
exportibrand #8,6013008,1740.97,18,20
brandunivamalg #14,10007014,1740.88,18,20
importoamalgamalg #15,10012015,1740.87,8,10
importomaxi #8,6007001,1740.86,19,35
exportiamalgamalg #1,10013001,1740.86,17,47
scholarcorp #8,6005008,1740.8,6,40
amalgexporti #2,9006003,1740.8,7,51
amalgunivamalg #1,4004001,1740.66,18,36
amalgunivamalg #1,1002001,1740.63,19,0
scholarunivamalg #1,5003002,1740.6,8,39
exportiamalgamalg #3,8009005,1740.48,8,59
edu packexporti #2,2002001,1740.33,9,27
amalgnameless #1,7011001,1740.12,9,11
importounivamalg #10,4003001,1739.92,17,39
amalgedu pack #2,10012006,1739.72,9,54
scholarunivamalg #8,10005008,1739.52,6,18
amalgmaxi #4,4004001,1739.37,17,35
univbrand #3,6010003,1739.22,17,41
amalgmaxi #3,7016001,1739.22,7,45
maxiunivamalg #14,10009014,1739.22,19,1
univbrand #7,6010007,1739.15,9,6
amalgunivamalg #12,10001012,1739.08,17,57
importomaxi #2,9002002,1739.07,9,41
scholarunivamalg #1,1002001,1738.8,19,1
importoedu pack #2,4003001,1738.8,19,4
maximaxi #4,8003003,1738.8,19,31
corpunivamalg #13,10006013,1738.8,17,41
amalgcorp #6,6001006,1738.79,9,24
exportiexporti #2,4004001,1738.62,19,30
amalgnameless #9,6011003,1738.52,19,45
scholarunivamalg #8,10005008,1738.5,7,45
amalgamalg #1,3003002,1738.4,9,17
univunivamalg #10,6014001,1738.11,19,26
corpcorp #6,10015013,1738.11,18,5
edu packimporto #2,1004001,1738.06,17,8
edu packnameless #6,8004006,1737.98,7,34
edu packimporto #1,3001002,1737.72,19,32
brandcorp #6,6007006,1737.6,8,41
amalgcorp #8,6001008,1737.55,8,6
amalgamalgamalg #11,7005006,1737.45,8,24
importounivamalg #5,10002005,1737.45,9,54
scholarbrand #2,6015002,1737.4,6,3
exportischolar #1,5003001,1737.36,19,26
amalgexporti #2,9006003,1737.36,9,46
exportiunivamalg #1,9013001,1737.34,17,38
exportinameless #10,8003010,1737.12,19,34
importoamalgamalg #6,10012006,1737.12,9,29
exportiedu pack #1,4003001,1737.0,6,59
importonameless #4,7012004,1737.0,9,35
amalgexporti #1,7012005,1736.98,17,32
namelessmaxi #7,9008007,1736.79,17,2
edu packexporti #1,8011010,1736.78,17,19
importobrand #4,7002004,1736.77,17,9
namelessnameless #8,8008008,1736.72,9,10
amalgunivamalg #10,10011003,1736.64,17,23
corpamalgamalg #7,10016007,1736.55,17,40
corpbrand #3,1004002,1736.52,8,7
namelessnameless #5,7004003,1736.35,18,54
amalgscholar #2,4003001,1736.22,18,49
edu packamalg #1,1004001,1736.16,18,32
corpbrand #1,7006001,1736.1,19,13
amalgunivamalg #7,1001001,1736.04,9,25
edu packexporti #2,10016017,1735.95,19,11
exportischolar #2,5003002,1735.65,8,36
edu packamalg #1,2003002,1735.63,17,52
amalgexporti #1,1002002,1735.5,18,58
brandnameless #9,5001002,1735.5,19,59
importomaxi #2,9002002,1735.5,9,52
amalgimporto #1,8009006,1735.48,9,27
scholaramalgamalg #14,10015014,1735.36,8,44
exportiamalg #1,1003001,1735.24,6,1
importomaxi #10,9002010,1735.24,6,15
scholarunivamalg #8,10005008,1735.2,17,17
scholarcorp #7,8015006,1735.12,19,11
corpcorp #7,6006007,1735.02,18,46
exportiamalgamalg #13,9007003,1735.02,8,0
importocorp #8,6002008,1734.96,17,7
edu packmaxi #10,8014010,1734.72,7,3
edu packcorp #2,1002001,1734.7,19,30
exportiimporto #2,3003001,1734.62,19,21
amalgimporto #2,2001002,1734.48,6,46
edu packscholar #2,1003001,1734.45,17,41
importoexporti #2,7005001,1734.36,18,56
scholarnameless #6,7015006,1734.2,8,29
brandbrand #4,4003001,1734.11,19,12
amalgamalgamalg #5,10011005,1733.98,19,31
scholarcorp #4,6008003,1733.94,18,1
edu packamalg #1,1004001,1733.82,7,7
corpunivamalg #4,8006003,1733.82,19,9
importoscholar #2,9008003,1733.82,17,16
exportibrand #7,6013007,1733.76,17,40
importoamalgamalg #4,10012004,1733.76,18,24
amalgexporti #2,9006003,1733.7,9,37
importoexporti #1,2001002,1733.6,9,7
importoamalg #1,5002001,1733.52,17,48
importocorp #6,2003001,1733.49,6,57
importobrand #5,7016007,1733.44,17,37
edu packnameless #6,8004006,1733.4,8,56
amalgmaxi #7,9001007,1733.4,18,49
amalgedu pack #2,4001002,1733.35,17,53
amalgedu pack #2,6015003,1733.28,17,40
edu packmaxi #1,5001002,1733.1,9,3
exportiedu pack #2,4003002,1733.07,7,34
namelessnameless #2,8010001,1732.9,17,57
amalgmaxi #8,9001008,1732.8,9,24
amalgamalgamalg #1,10011001,1732.8,17,50
importoamalgamalg #6,10012006,1732.75,19,16
brandmaxi #8,9007008,1732.64,8,33
corpunivamalg #4,8006003,1732.59,19,31
importonameless #3,7012003,1732.47,19,3
namelessbrand #7,6008006,1732.4,17,13
univunivamalg #2,9010002,1732.25,7,29
brandunivamalg #11,10007011,1732.04,9,46
scholarmaxi #5,8003004,1732.0,18,12
importonameless #5,8002005,1731.96,6,30
importomaxi #4,8012004,1731.96,18,0
exportiamalgamalg #1,10013001,1731.9,9,50
amalgedu pack #2,3002001,1731.68,19,12
exportiunivamalg #10,9013010,1731.05,9,52
amalgunivamalg #8,9011008,1731.0,17,4
scholarbrand #8,6015008,1730.98,8,51
maxicorp #8,7001009,1730.94,19,23
exportiexporti #1,3003001,1730.84,18,9
exportiedu pack #2,4002001,1730.72,18,44
edu packamalg #2,7016005,1730.7,8,30
maxicorp #2,6009002,1730.54,17,0
importounivamalg #10,9012010,1730.54,19,51
exportiamalgamalg #13,9007003,1730.52,19,26
corpunivamalg #4,8006003,1730.32,17,23
corpunivamalg #1,9016001,1730.1,19,45
scholaramalgamalg #12,10015012,1730.09,18,51
univbrand #5,8003002,1730.04,17,50
amalgimporto #1,4004002,1729.78,19,32
amalgbrand #6,7001006,1729.75,19,8
amalgedu pack #2,6015003,1729.6,9,7
corpnameless #6,3004001,1729.56,9,45
amalgbrand #10,7001010,1729.56,18,55
amalgscholar #2,8006003,1729.44,9,10
exportiedu pack #2,6012003,1729.35,8,46
exportibrand #10,7003010,1729.35,18,30
amalgscholar #1,5001001,1729.31,18,36
amalgnameless #7,3002001,1729.0,9,40
amalgamalgamalg #8,6001003,1729.0,18,45
importoimporto #2,2002002,1728.97,19,46
exportiamalg #2,2004001,1728.72,9,10
amalgexporti #2,7002005,1728.72,19,21
univunivamalg #4,10007013,1728.68,17,50
importoimporto #1,9016011,1728.65,19,43
importoedu pack #2,4003001,1728.6,19,45
importonameless #2,7012002,1728.48,17,40
univunivamalg #4,1003001,1728.42,17,2
brandmaxi #1,9007001,1728.3,18,10
exportiamalg #1,1003001,1728.0,17,36
amalgedu pack #1,4001001,1728.0,19,51
corpnameless #6,8007005,1728.0,17,28
importobrand #1,6012001,1727.94,19,51
exportischolar #2,6006003,1727.88,19,10
exportiedu pack #1,9002011,1727.88,17,16
corpbrand #3,6016003,1727.8,17,57
importoimporto #1,5004001,1727.7,18,21
edu packunivamalg #17,10004017,1727.7,18,26
