b_city,b_street_name,b_street_number,b_zip,c_city,c_street_name,c_street_number,c_zip,cnt,cnt2,cs1_year,cs2_year,product_name,s11,s12,s21,s22,s31,s32,store_name,store_zip
Oak Ridge,Elm Miller,794,68371,Crescent,North ,649,41403,1,1,2000,2001,oughtantianticallyable,8.06,16.98,10.71,31.41,0.0,0.0,able,49454
Greenwood,Second ,995,58828,Forest Hills,Jackson Elm,776,29237,1,1,2000,2001,oughtantianticallyable,9.56,16.06,13.28,20.23,753.76,135.82,able,12812
Mount Pleasant,Broadway Oak,326,61933,Hopewell,Oak ,714,50587,1,1,2000,2001,oughtantianticallyable,16.52,48.04,20.65,93.19,0.0,0.0,able,33951
Arlington,13th Oak,234,46557,Green Acres,12th ,911,67683,1,1,2000,2001,oughtantianticallyable,28.18,38.72,37.19,43.36,0.0,0.0,able,19532
Arlington,13th Oak,234,46557,Green Acres,12th ,911,67683,1,1,2000,2001,oughtantianticallyable,28.18,72.17,37.19,112.58,0.0,0.0,able,19532
Lakewood,Jefferson Wilson,71,58877,Woodland,Park Green,505,94854,1,1,2000,2001,oughtantianticallyable,31.53,98.68,43.51,166.76,0.0,0.0,able,51904
Crossroads,Laurel ,149,70534,Bath,Hickory ,305,90573,1,1,2000,2001,oughtantianticallyable,35.32,50.37,38.14,54.9,648.18,320.78,able,18828
Perkins,Johnson ,322,41852,Shiloh,5th 15th,684,19275,1,1,2000,2001,oughtantianticallyable,45.35,48.04,53.05,93.19,0.0,0.0,able,33951
Mount Olive,Railroad ,482,78059,Valley View,Cedar Cherry,332,25124,1,1,2000,2001,oughtantianticallyable,87.73,8.45,146.5,9.12,6010.25,0.0,able,16060
Friendship,Spring Hickory,526,44536,Bethel,Spring 8th,116,55281,1,1,2000,2001,oughtantianticallyable,95.29,15.44,129.59,23.46,0.0,39.0,able,79431
Pinhook,South ,956,69398,Summit,Oak Sunset,559,30499,1,1,2000,2001,oughtantianticallyable,1.27,21.93,1.33,42.32,1.04,304.65,anti,80162
Pinhook,South ,956,69398,Summit,Oak Sunset,559,30499,1,1,2000,2001,oughtantianticallyable,1.27,63.72,1.33,88.57,1.04,0.0,anti,80162
Lebanon,Mill ,626,62898,Waterloo,Spring ,855,51675,1,1,2000,2001,oughtantianticallyable,6.01,21.93,10.51,42.32,0.0,304.65,anti,80162
Lebanon,Mill ,626,62898,Waterloo,Spring ,855,51675,1,1,2000,2001,oughtantianticallyable,6.01,63.72,10.51,88.57,0.0,0.0,anti,80162
Union Hill,Third ,609,27746,Valley View,Oak ,700,65124,1,1,2000,2001,oughtantianticallyable,6.08,56.79,9.24,86.88,0.0,0.0,anti,71904
Waterloo,Jefferson ,23,61675,Fairview,Poplar ,771,55709,1,1,2000,2001,oughtantianticallyable,22.49,56.44,42.73,67.16,0.0,0.0,anti,44593
Brownsville,Ninth Washington,996,69310,Deerfield,Lakeview ,248,59840,1,1,2000,2001,oughtantianticallyable,37.31,42.35,48.12,80.04,231.04,0.0,anti,28877
Hillcrest,Spruce ,996,43003,Newport,10th 5th,995,71521,1,1,2000,2001,oughtantianticallyable,58.05,68.63,107.97,118.04,0.0,0.0,anti,45752
Summit,View ,835,70499,Riverview,4th Jackson,486,39003,1,1,2000,2001,oughtantianticallyable,77.94,42.35,94.3,80.04,327.13,0.0,anti,28877
Marion,Franklin ,157,30399,Springdale,12th ,633,28883,1,1,2000,2001,oughtantianticallyable,78.18,42.35,85.21,80.04,0.0,0.0,anti,28877
Cedar Grove,Spruce ,316,50411,Avery,Wilson ,871,00794,1,1,2000,2001,oughtantianticallyable,84.95,4.22,165.65,7.59,0.0,38.97,anti,29532
Deerfield,Dogwood Jackson,113,59840,Cedar Grove,Ash Park,753,40411,1,1,2000,2001,oughtantianticallyable,90.38,36.6,132.85,55.26,0.0,321.77,anti,42477
Franklin,Chestnut Washington,854,69101,Woodbine,3rd 3rd,443,74253,1,1,2000,2001,oughtantianticallyable,7.99,62.71,14.38,80.26,185.19,0.0,ation,79303
Franklin,Chestnut Washington,854,69101,Woodbine,3rd 3rd,443,74253,1,1,2000,2001,oughtantianticallyable,7.99,95.29,14.38,126.73,185.19,0.0,ation,79303
Enterprise,9th ,242,31757,Oakdale,8th Forest,128,59584,1,1,2000,2001,oughtantianticallyable,13.75,51.28,23.51,73.33,0.0,0.0,ation,38828
Woodville,Williams ,202,24289,Mount Pleasant,Railroad ,572,71933,1,1,2000,2001,oughtantianticallyable,13.94,61.42,16.86,65.71,137.22,0.0,ation,76060
Bridgeport,Tenth Cedar,961,35817,Crossroads,Davis 14th,451,30534,1,1,2000,2001,oughtantianticallyable,20.56,93.24,33.3,94.17,0.0,0.0,ation,43003
Enterprise,Pine ,14,91757,Bridgeport,Eigth ,133,06417,1,1,2000,2001,oughtantianticallyable,21.29,62.71,25.97,80.26,0.0,0.0,ation,79303
Enterprise,Pine ,14,91757,Bridgeport,Eigth ,133,06417,1,1,2000,2001,oughtantianticallyable,21.29,95.29,25.97,126.73,0.0,0.0,ation,79303
Midway,East ,805,31904,Wildwood,Pine ,744,86871,1,1,2000,2001,oughtantianticallyable,40.55,54.48,74.2,69.18,826.37,0.0,ation,25752
Midway,East ,805,31904,Wildwood,Pine ,744,86871,1,1,2000,2001,oughtantianticallyable,40.55,85.82,74.2,87.53,826.37,0.0,ation,25752
,,842,28252,Union Hill,Poplar ,67,37746,1,1,2000,2001,oughtantianticallyable,66.74,21.03,123.46,22.71,0.0,0.0,ation,41933
Pleasant Grove,10th 12th,544,84136,Murphy,Tenth ,304,32105,1,1,2000,2001,oughtantianticallyable,69.16,76.29,125.87,102.22,0.0,0.0,ation,72812
Shiloh,Locust ,668,39275,Sunnyside,Elm Fourteenth,202,31952,1,1,2000,2001,oughtantianticallyable,69.29,71.82,133.72,86.9,0.0,0.0,ation,24593
Highland,Green ,177,69454,Greenfield,Cherry ,791,85038,1,1,2000,2001,oughtantianticallyable,70.72,61.42,77.08,65.71,0.0,0.0,ation,76060
Fairview,Broadway ,643,75709,Plainview,Eigth ,580,53683,1,1,2000,2001,oughtantianticallyable,79.78,1.94,98.12,2.94,0.0,14.13,ation,78877
Woodville,Seventh First,550,54289,Unionville,Center Jefferson,301,41711,1,1,2000,2001,oughtantianticallyable,99.29,87.38,186.66,129.32,0.0,0.0,ation,28059
Lakeview,,,,Liberty,6th Birch,703,33451,1,1,2000,2001,oughtantianticallyable,4.08,83.93,4.12,109.1,0.59,0.0,bar,99231
Greenville,Spring ,388,71387,Green Acres,Sunset ,321,77683,1,1,2000,2001,oughtantianticallyable,17.85,41.62,34.8,49.11,0.0,0.0,bar,53003
Kingston,Willow ,477,34975,Green Acres,Poplar ,407,37683,1,1,2000,2001,oughtantianticallyable,18.73,48.71,23.41,62.83,0.0,0.0,bar,50162
Morris,East Ridge,543,66696,Oakland,Smith Main,780,79843,1,1,2000,2001,oughtantianticallyable,28.19,22.34,48.2,22.56,0.0,0.0,bar,29431
Oakland,North ,555,19843,Franklin,Pine ,514,09701,1,1,2000,2001,oughtantianticallyable,30.89,40.17,33.05,53.82,0.0,0.0,bar,48877
Oakdale,Mill Church,919,69584,Prosperity,West 9th,696,49089,1,1,2000,2001,oughtantianticallyable,32.49,57.21,44.18,92.68,647.04,0.0,bar,46871
Newtown,Fourth 14th,950,31749,Edgewood,5th ,895,20069,1,1,2000,2001,oughtantianticallyable,39.95,83.73,62.72,109.68,0.0,0.0,bar,65752
Newtown,Fourth 14th,950,31749,Edgewood,5th ,895,20069,1,1,2000,2001,oughtantianticallyable,39.95,88.12,62.72,143.63,0.0,0.0,bar,65752
Mount Olive,Jackson Woodland,939,38059,Friendship,Fourth ,277,05136,1,1,2000,2001,oughtantianticallyable,45.75,62.04,73.2,110.43,0.0,10.91,bar,97057
New Hope,Hillcrest 1st,291,89431,Pleasant Grove,Birch West,387,44136,1,1,2000,2001,oughtantianticallyable,50.55,83.93,63.69,109.1,0.0,0.0,bar,99231
Woodville,2nd Valley,738,64289,Westgate,,163,42366,1,1,2000,2001,oughtantianticallyable,63.16,79.8,109.26,128.47,3007.59,508.72,bar,69003
Pine Grove,1st Elevnth,182,74593,Oak Grove,Mill Franklin,318,48370,1,1,2000,2001,oughtantianticallyable,64.54,99.04,124.56,155.49,0.0,0.0,bar,76098
,Jackson ,,,Lakeside,6th ,928,49532,1,1,2000,2001,oughtantianticallyable,73.24,99.04,140.62,155.49,0.0,0.0,bar,76098
Woodland,Fourteenth ,500,74854,Sulphur Springs,13th Washington,988,68354,1,1,2000,2001,oughtantianticallyable,82.91,10.83,90.37,14.29,0.0,0.0,bar,39303
Five Points,Walnut 7th,655,36098,Hopewell,Lake Ridge,112,20587,1,1,2000,2001,oughtantianticallyable,89.67,47.68,161.4,94.4,0.0,0.0,bar,79584
Forest Hills,Cherry Birch,884,79237,Cedar Grove,Woodland ,86,40411,1,1,2000,2001,oughtantianticallyable,91.62,10.51,131.93,12.82,0.0,0.0,bar,77057
Forest Hills,Cherry Birch,884,79237,Cedar Grove,Woodland ,86,40411,1,1,2000,2001,oughtantianticallyable,91.62,71.6,131.93,110.26,0.0,0.0,bar,77057
Stringtown,Main ,181,40162,Fairfield,Willow Adams,344,46192,1,1,2000,2001,oughtantianticallyable,1.01,46.98,2.02,54.96,0.0,0.0,cally,32477
Pine Grove,Sixth ,696,54593,Pleasant Valley,Railroad ,,,1,1,2000,2001,oughtantianticallyable,1.99,34.88,3.5,35.92,0.0,18.67,cally,59584
Pine Grove,Sixth ,696,54593,Pleasant Valley,Railroad ,,,1,1,2000,2001,oughtantianticallyable,1.99,61.61,3.5,77.01,0.0,0.0,cally,59584
Pine Grove,Sixth ,696,54593,Pleasant Valley,Railroad ,,,1,1,2000,2001,oughtantianticallyable,1.99,74.8,3.5,136.13,0.0,0.0,cally,59584
Pine Grove,Sixth ,696,54593,Pleasant Valley,Railroad ,,,1,1,2000,2001,oughtantianticallyable,1.99,94.66,3.5,140.09,0.0,0.0,cally,59584
Sunnyside,Forest ,365,71952,Farmington,Sixth ,503,89145,1,1,2000,2001,oughtantianticallyable,3.2,84.67,5.72,93.98,0.0,6.24,cally,36787
Lincoln,Laurel Park,825,51289,Vienna,15th ,490,35119,1,1,2000,2001,oughtantianticallyable,7.86,19.07,7.86,28.6,0.0,120.76,cally,36060
Lincoln,Laurel Park,825,51289,Vienna,15th ,490,35119,1,1,2000,2001,oughtantianticallyable,7.86,38.47,7.86,56.16,0.0,0.0,cally,36060
Lincoln,Laurel Park,825,51289,Vienna,15th ,490,35119,1,1,2000,2001,oughtantianticallyable,7.86,72.95,7.86,129.85,0.0,0.0,cally,36060
Lincoln,Laurel Park,825,51289,Vienna,15th ,490,35119,1,1,2000,2001,oughtantianticallyable,7.86,86.06,7.86,112.73,0.0,0.0,cally,36060
Lincoln,Laurel Park,825,51289,Vienna,15th ,490,35119,1,1,2000,2001,oughtantianticallyable,7.86,90.45,7.86,114.87,0.0,0.0,cally,36060
Deerfield,South Hill,550,59840,Brownsville,Second ,331,29310,1,1,2000,2001,oughtantianticallyable,14.97,37.35,19.76,52.66,0.0,554.88,cally,88048
Mount Pleasant,12th 1st,276,02533,Woodville,Valley ,260,64289,1,1,2000,2001,oughtantianticallyable,23.72,19.07,24.19,28.6,0.0,120.76,cally,36060
Mount Pleasant,12th 1st,276,02533,Woodville,Valley ,260,64289,1,1,2000,2001,oughtantianticallyable,23.72,38.47,24.19,56.16,0.0,0.0,cally,36060
Mount Pleasant,12th 1st,276,02533,Woodville,Valley ,260,64289,1,1,2000,2001,oughtantianticallyable,23.72,72.95,24.19,129.85,0.0,0.0,cally,36060
Mount Pleasant,12th 1st,276,02533,Woodville,Valley ,260,64289,1,1,2000,2001,oughtantianticallyable,23.72,86.06,24.19,112.73,0.0,0.0,cally,36060
Mount Pleasant,12th 1st,276,02533,Woodville,Valley ,260,64289,1,1,2000,2001,oughtantianticallyable,23.72,90.45,24.19,114.87,0.0,0.0,cally,36060
Marion,5th Forest,509,70399,Oak Grove,Center Highland,319,48370,1,1,2000,2001,oughtantianticallyable,27.39,25.14,38.61,48.77,0.0,0.0,cally,39454
Sunnyside,Second View,790,31952,Woodland,Woodland 7th,154,44854,1,1,2000,2001,oughtantianticallyable,39.22,7.13,74.91,8.19,0.0,0.0,cally,43604
Sunnyside,Second View,790,31952,Woodland,Woodland 7th,154,44854,1,1,2000,2001,oughtantianticallyable,39.22,76.32,74.91,129.74,0.0,0.0,cally,43604
Farmington,3rd Walnut,231,29145,Bethel,Valley Meadow,169,95281,1,1,2000,2001,oughtantianticallyable,46.69,57.15,56.96,70.29,769.3,0.0,cally,38482
Lakeside,Spring Franklin,241,59532,Oak Grove,9th ,728,68370,1,1,2000,2001,oughtantianticallyable,51.27,37.35,58.44,52.66,721.47,554.88,cally,88048
Clinton,15th ,525,38222,Texas,Green Washington,374,53342,1,1,2000,2001,oughtantianticallyable,54.52,54.9,90.5,96.07,51.47,0.0,cally,44136
Glendale,Williams First,311,23951,Springfield,2nd Valley,453,89303,1,1,2000,2001,oughtantianticallyable,91.43,9.58,165.48,17.43,90.47,0.0,cally,20411
Glendale,Williams First,311,23951,Springfield,2nd Valley,453,89303,1,1,2000,2001,oughtantianticallyable,91.43,41.16,165.48,79.85,90.47,0.0,cally,20411
Ashland,Cedar ,454,94244,Edgewood,Spruce ,8,70069,1,1,2000,2001,oughtantianticallyable,91.89,57.15,175.5,70.29,0.0,0.0,cally,38482
Clifton,Spruce ,437,38014,Sunnyside,Cedar ,411,31952,1,1,2000,2001,oughtantianticallyable,94.88,54.9,153.7,96.07,0.0,0.0,cally,44136
Glendale,View ,41,73951,Riverview,Ninth Wilson,463,59003,1,1,2000,2001,oughtantianticallyable,99.9,7.13,145.85,8.19,0.0,0.0,cally,43604
Glendale,View ,41,73951,Riverview,Ninth Wilson,463,59003,1,1,2000,2001,oughtantianticallyable,99.9,76.32,145.85,129.74,0.0,0.0,cally,43604
Plainview,Walnut Green,195,83683,Riverdale,Sixth 14th,194,59391,1,1,2000,2001,oughtantianticallyable,1.12,58.55,2.13,109.48,4.41,0.0,eing,51952
Bunker Hill,Washington Lake,593,40150,Shady Grove,Jackson Adams,518,92812,1,1,2000,2001,oughtantianticallyable,4.1,31.94,6.76,52.06,0.0,0.0,eing,11933
Oakdale,Pine First,408,59584,Centerville,Lake ,397,50059,1,1,2000,2001,oughtantianticallyable,33.09,58.55,42.02,109.48,0.0,0.0,eing,51952
,College ,,40069,Red Hill,Locust North,589,14338,1,1,2000,2001,oughtantianticallyable,40.69,60.09,72.42,102.15,0.0,1359.07,eing,48370
Belmont,Valley Spruce,464,60191,Hopewell,Central View,621,80587,1,1,2000,2001,oughtantianticallyable,41.01,86.62,49.21,138.59,0.0,0.0,eing,27057
Glendale,East Oak,869,04551,Midway,Washington 1st,658,71904,1,1,2000,2001,oughtantianticallyable,41.88,86.62,51.93,138.59,0.0,0.0,eing,27057
White Oak,Franklin View,327,66668,Holland,Forest 7th,657,37751,1,1,2000,2001,oughtantianticallyable,48.63,13.57,72.94,23.47,661.58,0.0,eing,35281
White Oak,Franklin View,327,66668,Holland,Forest 7th,657,37751,1,1,2000,2001,oughtantianticallyable,48.63,41.86,72.94,77.85,661.58,0.0,eing,35281
White Oak,Franklin View,327,66668,Holland,Forest 7th,657,37751,1,1,2000,2001,oughtantianticallyable,48.63,78.86,72.94,79.64,661.58,0.0,eing,35281
New Town,Williams ,512,79634,Lebanon,Ridge Center,4,72898,1,1,2000,2001,oughtantianticallyable,55.42,60.09,65.94,102.15,0.0,1359.07,eing,48370
Derby,Highland Ridge,696,47702,Mount Olive,Second Dogwood,793,98059,1,1,2000,2001,oughtantianticallyable,56.78,2.7,98.79,4.18,0.0,34.39,eing,47752
Derby,Highland Ridge,696,47702,Mount Olive,Second Dogwood,793,98059,1,1,2000,2001,oughtantianticallyable,56.78,31.17,98.79,56.1,0.0,603.81,eing,47752
Derby,Highland Ridge,696,47702,Mount Olive,Second Dogwood,793,98059,1,1,2000,2001,oughtantianticallyable,56.78,77.76,98.79,150.07,0.0,3697.63,eing,47752
Derby,Highland Ridge,696,47702,Mount Olive,Second Dogwood,793,98059,1,1,2000,2001,oughtantianticallyable,56.78,90.82,98.79,120.79,0.0,3645.6,eing,47752
Derby,Highland Ridge,696,47702,Mount Olive,Second Dogwood,793,98059,1,1,2000,2001,oughtantianticallyable,56.78,99.05,98.79,105.98,0.0,765.79,eing,47752
Salem,2nd ,218,68048,Highland,Ninth ,65,79454,1,1,2000,2001,oughtantianticallyable,93.37,99.77,112.97,162.62,0.0,0.0,eing,47057
Bunker Hill,7th Forest,414,30150,Woodville,Park ,593,24289,1,1,2000,2001,oughtantianticallyable,5.42,38.61,7.64,55.21,4.12,0.0,ese,34107
Bunker Hill,7th Forest,414,30150,Woodville,Park ,593,24289,1,1,2000,2001,oughtantianticallyable,5.42,66.7,7.64,117.39,4.12,0.0,ese,34107
Bunker Hill,7th Forest,414,30150,Woodville,Park ,593,24289,1,1,2000,2001,oughtantianticallyable,5.42,74.31,7.64,84.71,4.12,1106.91,ese,34107
Ashland,Elm Forest,220,14244,Crossroads,7th ,659,40534,1,1,2000,2001,oughtantianticallyable,20.07,89.66,28.29,96.83,11.21,235.29,ese,59532
Ashland,Elm Forest,220,14244,Crossroads,7th ,659,40534,1,1,2000,2001,oughtantianticallyable,20.07,98.99,28.29,175.21,11.21,0.0,ese,59532
Sunnyside,River 1st,133,51952,Mountain View,5th Church,612,24466,1,1,2000,2001,oughtantianticallyable,30.25,45.99,45.98,76.8,0.0,0.0,ese,44098
Sunnyside,River 1st,133,51952,Mountain View,5th Church,612,24466,1,1,2000,2001,oughtantianticallyable,30.25,74.45,45.98,75.19,0.0,0.0,ese,44098
Lakeville,Adams Williams,204,78811,Riverview,Walnut Seventh,69,59003,1,1,2000,2001,oughtantianticallyable,36.01,86.11,39.97,172.22,0.0,0.0,ese,15281
Shelby,Adams ,305,76575,Unionville,2nd Laurel,409,21711,1,1,2000,2001,oughtantianticallyable,36.73,59.27,48.85,64.01,0.0,0.0,ese,31904
Shelby,Adams ,305,76575,Unionville,2nd Laurel,409,21711,1,1,2000,2001,oughtantianticallyable,36.73,86.22,48.85,146.57,0.0,0.0,ese,31904
Jamestown,Miller ,200,66867,Spring Hill,Main ,219,56787,1,1,2000,2001,oughtantianticallyable,37.83,21.26,56.74,41.24,0.0,0.0,ese,25281
Jamestown,Miller ,200,66867,Spring Hill,Main ,219,56787,1,1,2000,2001,oughtantianticallyable,37.83,51.58,56.74,58.8,0.0,0.0,ese,25281
Jamestown,Miller ,200,66867,Spring Hill,Main ,219,56787,1,1,2000,2001,oughtantianticallyable,37.83,69.02,56.74,104.22,0.0,0.0,ese,25281
Deerfield,Washington Park,563,99840,Snug Harbor,Wilson ,894,27936,1,1,2000,2001,oughtantianticallyable,46.64,45.99,83.01,76.8,0.0,0.0,ese,44098
Deerfield,Washington Park,563,99840,Snug Harbor,Wilson ,894,27936,1,1,2000,2001,oughtantianticallyable,46.64,74.45,83.01,75.19,0.0,0.0,ese,44098
Bethel,5th Meadow,482,45281,Wildwood,Eigth Central,826,66871,1,1,2000,2001,oughtantianticallyable,51.12,91.04,90.48,144.75,0.0,0.0,ese,33451
Wildwood,Walnut ,878,46871,Sumner,Ridge ,757,90519,1,1,2000,2001,oughtantianticallyable,52.56,53.92,57.81,82.49,0.0,0.0,ese,28605
Wildwood,Walnut ,878,46871,Sumner,Ridge ,757,90519,1,1,2000,2001,oughtantianticallyable,52.56,73.26,57.81,101.09,0.0,0.0,ese,28605
Pleasant Grove,Lincoln ,776,94136,Mount Zion,Second Meadow,267,68054,1,1,2000,2001,oughtantianticallyable,61.3,49.08,121.98,62.33,0.0,0.0,ese,48482
Hopewell,Church Walnut,107,50587,Woodlawn,2nd ,541,44098,1,1,2000,2001,oughtantianticallyable,74.79,96.9,134.62,105.62,0.0,0.0,ese,39275
Spring Valley,Oak ,990,36060,Hopewell,Miller Birch,370,10587,1,1,2000,2001,oughtantianticallyable,92.62,21.26,136.15,41.24,0.0,0.0,ese,25281
Spring Valley,Oak ,990,36060,Hopewell,Miller Birch,370,10587,1,1,2000,2001,oughtantianticallyable,92.62,51.58,136.15,58.8,0.0,0.0,ese,25281
Spring Valley,Oak ,990,36060,Hopewell,Miller Birch,370,10587,1,1,2000,2001,oughtantianticallyable,92.62,69.02,136.15,104.22,0.0,0.0,ese,25281
Shady Grove,5th ,256,62812,Salem,11th West,477,18048,1,1,2000,2001,oughtantianticallyable,97.68,24.06,118.19,29.83,667.3,0.0,ese,86614
Lakewood,Pine ,743,58877,Murray,13th ,889,52150,1,1,2000,2001,oughtantianticallyable,6.87,58.76,8.93,64.04,0.0,0.0,n st,42477
Riverside,Park ,426,29231,Greenville,Main ,712,61387,1,1,2000,2001,oughtantianticallyable,9.81,94.61,15.0,120.15,0.0,0.0,n st,39584
Forest Hills,Hill Highland,68,79237,Greenfield,Walnut 1st,280,55038,1,1,2000,2001,oughtantianticallyable,48.35,12.33,91.38,12.69,0.0,161.99,n st,17838
Forest Hills,Hill Highland,68,79237,Greenfield,Walnut 1st,280,55038,1,1,2000,2001,oughtantianticallyable,48.35,19.74,91.38,34.93,0.0,0.0,n st,17838
Forest Hills,Hill Highland,68,79237,Greenfield,Walnut 1st,280,55038,1,1,2000,2001,oughtantianticallyable,48.35,83.74,91.38,103.83,0.0,0.0,n st,17838
Macedonia,Sixth East,633,11087,Woodland,15th Railroad,742,24854,1,1,2000,2001,oughtantianticallyable,62.21,53.6,118.19,97.01,0.0,40.74,n st,16192
Spring Valley,Wilson ,289,66060,Flint,Smith ,929,38909,1,1,2000,2001,oughtantianticallyable,84.82,71.82,117.05,131.43,0.0,0.0,n st,65281
Williamsville,Center Cherry,887,28754,Point Pleasant,6th Birch,426,44749,1,1,2000,2001,oughtantianticallyable,85.33,94.61,109.22,120.15,0.0,0.0,n st,39584
Mountain View,Cedar ,311,24466,Franklin,Madison ,764,39101,1,1,2000,2001,oughtantianticallyable,99.07,24.46,155.53,40.35,0.0,0.0,n st,61933
Riley,9th ,40,91692,Crossroads,West Lincoln,711,30534,1,1,2000,2001,oughtantianticallyable,26.47,58.6,48.7,109.58,0.0,0.0,ought,73951
Union,Fourth Walnut,591,58721,Midway,7th ,950,71904,1,1,2000,2001,oughtantianticallyable,40.35,58.6,52.45,109.58,0.0,0.0,ought,73951
Concord,Jackson First,698,74107,Proctor,Sunset Eigth,412,68140,1,1,2000,2001,oughtantianticallyable,64.76,1.52,86.13,2.26,1560.43,0.0,ought,33511
Rosebud,Washington ,217,12244,Unionville,15th Woodland,453,51711,1,1,2000,2001,oughtantianticallyable,72.42,59.92,128.9,59.92,0.0,0.0,ought,44098
Walnut Grove,14th Smith,835,08352,Union Hill,Center 12th,222,67746,1,1,2000,2001,oughtantianticallyable,29.58,57.87,54.13,115.16,0.0,9.36,pri,44136
Mount Olive,Oak ,929,18059,Spring Hill,Cedar ,357,46787,1,1,2000,2001,oughtantianticallyable,31.26,41.71,61.26,69.23,0.0,0.0,pri,38828
Mount Olive,Oak ,929,18059,Spring Hill,Cedar ,357,46787,1,1,2000,2001,oughtantianticallyable,31.26,96.82,61.26,97.78,0.0,0.0,pri,38828
Globe,Davis ,682,39614,Red Hill,West Washington,876,54338,1,1,2000,2001,oughtantianticallyable,32.93,5.29,36.22,7.72,0.0,68.01,pri,34107
Hillcrest,Park Broadway,864,33003,Five Forks,3rd ,86,42293,1,1,2000,2001,oughtantianticallyable,40.4,85.89,65.04,166.62,0.0,36.78,pri,70162
Hillcrest,Park Broadway,864,33003,Five Forks,3rd ,86,42293,1,1,2000,2001,oughtantianticallyable,40.4,98.52,65.04,106.4,0.0,0.0,pri,70162
Highland Park,Lee Twelfth,659,07134,Glendale,2nd Highland,947,23951,1,1,2000,2001,oughtantianticallyable,46.14,32.58,86.74,34.2,0.0,35.08,pri,73511
Glendale,Sycamore ,481,33951,Nichols,Second Forest,664,37940,1,1,2000,2001,oughtantianticallyable,46.61,78.32,65.72,151.15,0.0,0.0,pri,36098
Cedar Grove,Poplar ,146,50411,Franklin,East South,335,69101,1,1,2000,2001,oughtantianticallyable,55.66,45.6,75.14,78.88,65.44,0.0,pri,36787
Woodlawn,Main ,508,34098,Hanover,Adams 4th,656,63918,1,1,2000,2001,oughtantianticallyable,63.32,32.58,108.27,34.2,0.0,35.08,pri,73511
Union,Dogwood ,562,68721,Summit,Miller ,82,50499,1,1,2000,2001,oughtantianticallyable,73.06,45.6,112.51,78.88,98.82,0.0,pri,36787
Forest,Elm ,406,97537,Shady Grove,Walnut 13th,301,52812,1,1,2000,2001,oughtantianticallyable,97.53,47.64,179.45,75.74,0.0,0.0,pri,74107
Wildwood,Third ,796,26871,Springdale,Sunset Dogwood,615,78883,1,1,2000,2001,oughtantianticallyable,99.4,47.64,165.0,75.74,0.0,0.0,pri,74107
Tremont,Center Spruce,445,59515,Midway,1st Park,402,41904,1,1,2000,2001,oughtantiantiesen stable,22.92,85.07,35.29,142.06,0.0,0.0,able,30059
Oak Hill,Main ,4,67838,Riverview,14th 1st,722,29003,1,1,2000,2001,oughtantiantiesen stable,27.0,16.55,38.34,17.87,0.0,0.0,able,38048
Oak Hill,Main ,4,67838,Riverview,14th 1st,722,29003,1,1,2000,2001,oughtantiantiesen stable,27.0,87.57,38.34,127.85,0.0,0.0,able,38048
Bethel,North ,475,85281,Deerfield,Spring 2nd,533,79840,1,1,2000,2001,oughtantiantiesen stable,31.16,55.3,52.03,103.96,0.0,0.0,able,18828
Glendale,View Church,944,53951,Mount Vernon,Main ,412,28482,1,1,2000,2001,oughtantiantiesen stable,48.85,22.12,65.94,40.92,0.0,0.0,able,46098
Concord,Walnut Birch,943,24107,Wildwood,6th Lincoln,970,56871,1,1,2000,2001,oughtantiantiesen stable,49.61,51.26,95.25,80.99,0.0,0.0,able,84107
Concord,Walnut Birch,943,24107,Wildwood,6th Lincoln,970,56871,1,1,2000,2001,oughtantiantiesen stable,49.61,85.34,95.25,169.82,0.0,0.0,able,84107
Vernon,Franklin Forest,96,53617,Arlington,1st Railroad,224,76557,1,1,2000,2001,oughtantiantiesen stable,84.31,34.34,96.95,53.22,395.42,0.0,able,46060
Vernon,Franklin Forest,96,53617,Arlington,1st Railroad,224,76557,1,1,2000,2001,oughtantiantiesen stable,84.31,41.14,96.95,49.36,395.42,0.0,able,46060
Oakland,Chestnut 1st,723,69843,Newport,Third ,2,51521,1,1,2000,2001,oughtantiantiesen stable,89.19,52.9,166.78,105.8,0.0,0.0,able,20411
Elm Grove,5th 6th,40,33298,Shady Grove,2nd Jefferson,552,22812,1,1,2000,2001,oughtantiantiesen stable,93.49,21.36,176.69,32.04,1130.02,0.0,able,39003
Buena Vista,12th ,149,65752,Greenwood,Lake East,668,,1,1,2000,2001,oughtantiantiesen stable,94.67,13.59,126.85,21.74,0.0,109.94,able,37057
Summit,Walnut Pine,694,10499,Woodlawn,Jefferson Maple,560,54098,1,1,2000,2001,oughtantiantiesen stable,96.14,7.94,120.17,9.36,359.83,0.0,able,51904
Cherry Valley,Park Main,142,50854,Lakeview,Center Green,679,28579,1,1,2000,2001,oughtantiantiesen stable,97.51,23.47,191.11,31.21,0.0,769.2,able,79003
Cherry Valley,Park Main,142,50854,Lakeview,Center Green,679,28579,1,1,2000,2001,oughtantiantiesen stable,97.51,72.33,191.11,105.6,0.0,0.0,able,79003
Jamestown,Cedar Second,694,96867,Saint George,Meadow ,66,25281,1,1,2000,2001,oughtantiantiesen stable,14.19,24.25,16.17,31.04,0.0,111.79,anti,15709
Waterloo,Railroad ,514,61675,Oakdale,Fourteenth ,883,29584,1,1,2000,2001,oughtantiantiesen stable,21.32,40.83,25.15,70.63,1088.67,0.0,anti,56614
